unique_id,age,gender,bfi_a1,bfi_a2,bfi_a3,bfi_a4,bfi_a5,bfi_a6,bfi_a7,bfi_a8,bfi_a9,bfi_c1,bfi_c2,bfi_c3,bfi_c4,bfi_c5,bfi_c6,bfi_c7,bfi_c8,bfi_c9,bfi_e1,bfi_e2,bfi_e3,bfi_e4,bfi_e5,bfi_e6,bfi_e7,bfi_e8,bfi_n1,bfi_n2,bfi_n3,bfi_n4,bfi_n5,bfi_n6,bfi_n7,bfi_n8,bfi_o1,bfi_o10,bfi_o2,bfi_o3,bfi_o4,bfi_o5,bfi_o6,bfi_o7,bfi_o8,bfi_o9,bfi_logical_number_violation,bfi_questionnaire_inclusion,mean_extroversion,mean_conscient,mean_neuroticism,mean_agreeable,mean_openness,bfi_mean_violation,D,mean1,mean2,SD,d_score_range,iat_completed_trials,proportion_fast_reaction_time,proportion_low_accuracy_iat,exclude_accuracy,exclude_duplicate_data,exclude_participant
446741,38,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,4,4,4,4,3,4,3,3,3,4,4,4,4,2,2,5,3,1,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.625,3.5555555555555554,2.875,NA,NA,include,-0.1956204579698495,1224.9,1130.4875,482.6310140555529,include,include,0,0.03333333333333333,include,include,include
585230,24,other/missing/error,4,5,4,4,5,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,6,4,5,3,4,5,include,include,NA,NA,NA,4.222222222222222,4.4,include,-0.5462605844541182,648.2,570.4125,142.39998677139334,include,include,0,0.05,include,include,include
448449,60,other/missing/error,5,4,6,5,6,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6,6,4,5,4,6,6,2,include,include,NA,NA,NA,5.222222222222222,4.5,include,0.13462462276688184,783.525,830.75,350.79021229107246,include,include,0,0.03333333333333333,include,include,include
448828,30,other/missing/error,3,4,5,4,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,4,4,4,4,3,5,4,include,include,NA,NA,NA,4.888888888888889,4.1,include,0.0053780735952797375,859.05,861.2875,416.0411642495729,include,include,0,0.008333333333333333,include,include,include
449383,42,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,3,5,6,5,5,5,3,1,5,5,3,5,2,4,1,2,5,4,1,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.5,5,3,NA,NA,include,-0.6006564398208769,1133.225,950.275,304.5834321772324,include,include,0,0,include,include,include
449631,32,other/missing/error,3,4,3,4,4,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,4,5,4,4,3,4,4,include,include,NA,NA,NA,3.4444444444444446,4.1,include,0.20503143993372,759.45,847.7875,430.8485568289264,include,include,0,0.008333333333333333,include,include,include
466546,29,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,6,4,6,5,6,3,2,2,3,4,1,4,2,3,2,2,3,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,2.625,4.777777777777778,2.25,NA,NA,include,-0.7744717378784511,1356.625,895.0125,596.0353069364648,include,include,0,0.06666666666666667,include,include,include
467663,21,other/missing/error,4,5,4,5,5,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,6,6,4,6,2,include,include,NA,NA,NA,4.222222222222222,5.3,include,0.257138934681148,500.8,540.225,153.32178321764835,include,exclude,0,0.06666666666666667,include,include,exclude
469605,25,other/missing/error,3,4,5,5,4,4,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,5,5,3,5,5,2,include,include,NA,NA,NA,4.222222222222222,4.3,include,-0.09708997207702305,719.75,666.45,548.9753355549036,include,include,0,0.016666666666666666,include,include,include
478588,28,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,3,4,4,4,3,3,4,4,4,3,4,3,5,2,4,5,5,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.75,3.6666666666666665,4,NA,NA,include,0.033499241335584504,726.05,737.1125,330.23135924719827,include,include,0,0.025,include,include,include
516095,33,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,4,3,6,6,6,1,3,1,3,3,1,1,1,5,5,1,6,6,4,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,2.25,4.333333333333333,4.375,NA,NA,include,-0.26771544073828774,576.55,545.5375,115.84128249934234,include,include,0,0.11666666666666667,include,include,include
487509,19,other/missing/error,2,5,4,5,5,5,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,4,4,2,2,4,3,include,include,NA,NA,NA,4.222222222222222,3.7,include,0.11243721947690066,622.875,647.8625,222.23512922367703,include,include,0,0.058333333333333334,include,include,include
488298,43,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,6,4,5,5,3,5,4,5,5,3,5,5,5,3,1,4,4,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.625,4.222222222222222,2.875,NA,NA,include,0.20761522386185902,1016.325,1197.5125,872.7081599784646,include,include,0,0.15833333333333333,include,include,include
499594,20,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,5,5,4,5,2,6,6,4,2,5,5,6,6,4,4,3,6,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5,4.222222222222222,4.5,NA,NA,include,-0.2511798515099373,618.475,562.2375,223.89335634182092,include,include,0,0.025,include,include,include
510366,19,other/missing/error,2,NA,6,6,5,6,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,3,3,4,1,5,4,2,include,exclude,NA,NA,NA,4.875,3.2,include,-0.5554551219726437,711.9,590.7,218.19944619390702,include,include,0,0.03333333333333333,include,include,exclude
511349,45,other/missing/error,6,5,6,5,5,NA,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,4,5,5,4,6,5,4,include,exclude,NA,NA,NA,5.375,4.4,include,-0.901581530784094,1570.5,788.4,867.4756228866153,include,include,0,0.025,include,include,exclude
519468,27,other/missing/error,3,5,4,5,5,6,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,5,5,5,4,5,6,4,include,include,NA,NA,NA,4.666666666666667,4.6,include,0.20608000673676033,561.275,604.975,212.05356449653536,include,include,0.008333333333333333,0.16666666666666666,include,include,include
522741,46,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,2,5,5,5,5,2,6,6,4,5,6,6,6,6,2,2,4,5,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5.625,4.111111111111111,2.5,NA,NA,include,-0.12664347993280367,731.4,691.0125,318.9070611564789,include,include,0,0.05,include,include,include
527128,26,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,3,3,5,5,5,3,6,2,5,5,4,6,3,6,2,1,3,2,2,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.625,4.111111111111111,2.375,NA,NA,include,-0.0778289252976267,604.75,590.275,185.98483718805022,include,include,0,0.15,include,include,include
539125,32,other/missing/error,2,6,6,5,6,5,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,3,6,3,6,2,5,4,include,include,NA,NA,NA,5,4.5,include,-0.2774114365809754,945.475,779.3125,598.9749451136914,include,include,0,0.041666666666666664,include,include,include
559109,58,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,3,5,6,6,5,6,4,4,4,6,4,6,3,3,1,2,4,1,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.25,5.333333333333333,1.875,NA,NA,include,-0.2801819300173648,922.35,799.0875,439.93736495555095,include,include,0,0.041666666666666664,include,include,include
548429,19,other/missing/error,5,5,4,6,5,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,6,5,2,5,6,include,include,NA,NA,NA,4.777777777777778,5.1,include,-0.5782773092663892,963.875,708.075,442.34832648805025,include,include,0,0.016666666666666666,include,include,include
550775,17,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,3,2,4,5,5,2,6,3,4,4,2,5,2,5,3,4,5,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.875,3.6666666666666665,4.5,NA,NA,include,0.00222018130012127,744.325,744.9875,298.39905415099304,include,include,0,0,include,include,include
555831,18,other/missing/error,1,5,1,5,6,4,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,6,5,6,3,4,6,include,include,NA,NA,NA,3.7777777777777777,5.2,include,-0.05553283664377391,640.35,629.125,202.1326602133608,include,include,0,0.05,include,include,include
557720,36,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,6,6,6,5,6,3,5,6,3,6,2,4,1,2,5,3,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.375,5.777777777777778,2.75,NA,NA,include,-0.6370685424386451,699.925,597.6125,160.59888879202276,include,include,0,0.041666666666666664,include,include,include
559640,28,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,5,4,6,5,4,4,3,3,2,5,2,6,3,4,3,2,5,4,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.5,5,2.625,NA,NA,include,-0.29154686082482634,1173.4,974.4375,682.4374628391048,include,include,0,0.08333333333333333,include,include,include
568128,39,other/missing/error,6,6,6,6,6,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,4,6,6,6,6,4,6,include,include,NA,NA,NA,5.666666666666667,5.2,include,0.06618774434744112,724.7,755.1375,459.86610210228054,include,include,0,0.025,include,include,include
568742,21,other/missing/error,2,3,1,6,6,6,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,5,1,5,4,1,5,6,include,include,NA,NA,NA,4.222222222222222,4.1,include,-0.47209614945344935,912.175,709.05,430.2619291327835,include,include,0,0.058333333333333334,include,include,include
575534,30,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,5,2,4,5,2,4,1,2,4,2,1,1,1,1,3,4,2,4,2,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,1.875,3.4444444444444446,2.875,NA,NA,include,-0.37267547271406826,1247.55,1024.7875,597.7385589067528,include,include,0,0.016666666666666666,include,include,include
578307,22,other/missing/error,5,6,5,6,5,5,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,6,6,5,3,4,4,include,include,NA,NA,NA,5.333333333333333,4.7,include,0.14786295882070521,857.85,894.2222222222222,245.9860299855501,include,exclude,0,0,include,include,exclude
581474,22,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,3,5,6,6,3,4,1,2,1,3,5,3,4,3,2,4,5,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,2.875,5.222222222222222,2.5,NA,NA,include,0.06575681953643915,717,738.775,331.14436120094524,include,include,0,0.06666666666666667,include,include,include
593293,29,other/missing/error,5,5,6,6,1,5,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,5,5,6,6,5,6,6,include,include,NA,NA,NA,4.777777777777778,5.6,include,-0.3829560865019542,998.95,809.5625,494.54103662361723,include,include,0,0.1,include,include,include
593817,22,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,3,5,6,5,6,4,5,3,5,5,4,5,3,5,4,3,6,4,2,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.375,5.111111111111111,3.875,NA,NA,include,-0.11267598036462857,1650.875,1449.65,1785.8730791497846,include,include,0,0.016666666666666666,include,include,include
597411,53,other/missing/error,5,6,6,6,5,6,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,4,5,5,6,6,5,6,include,include,NA,NA,NA,5.111111111111111,5.4,include,-0.37809954068800566,953.275,794.725,419.33401905618763,include,include,0,0,include,include,include
627581,23,other/missing/error,3,5,5,5,5,3,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,6,5,5,6,5,6,4,include,include,NA,NA,NA,4.333333333333333,5.1,include,0.2543831512118368,695.675,806.3125,434.92463818040767,include,include,0,0.03333333333333333,include,include,include
628624,21,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,6,6,6,5,5,3,5,5,5,1,2,5,1,1,1,1,2,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.875,5.777777777777778,1.75,NA,NA,include,0.15568918472062226,604,648.575,286.3076204039993,include,include,0,0.075,include,include,include
629563,42,other/missing/error,2,6,6,4,5,1,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,1,4,4,2,3,5,2,include,include,NA,NA,NA,3.888888888888889,3.1,include,-0.2628886723635788,509,408.4625,382.43374693967496,include,include,0.4666666666666667,0.38333333333333336,exclude,include,exclude
630625,28,other/missing/error,3,4,6,4,5,3,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,4,5,5,6,6,5,2,include,include,NA,NA,NA,4.222222222222222,4.7,include,-0.3106448099581133,930.625,807.2375,397.1980089306413,include,exclude,0,0.008333333333333333,include,include,exclude
643556,27,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,3,3,3,4,3,5,3,5,4,4,5,3,6,3,3,4,3,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.375,3.111111111111111,3.125,NA,NA,include,0.035883234467622024,682.925,696.2875,372.3883924693926,include,include,0.008333333333333333,0.058333333333333334,include,include,include
645951,20,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,5,5,6,6,5,4,5,2,5,5,1,5,1,4,4,2,6,5,3,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.5,5.222222222222222,4.25,NA,NA,include,-0.6495599338185443,901.675,655.6625,378.7371837326469,include,include,0,0.075,include,include,include
648762,19,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,5,5,6,5,5,5,5,5,5,5,5,4,3,5,2,3,4,5,2,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.625,5.333333333333333,3.5,NA,NA,include,-0.15926956513833918,719.05,646.9375,452.7701192463488,include,include,0.008333333333333333,0.1,include,include,include
652654,29,other/missing/error,2,5,4,6,4,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,5,6,2,NA,4,include,exclude,NA,NA,NA,3.888888888888889,4.888888888888889,include,-0.40237078818396566,888.9,744.025,360.053473697406,include,include,0,0.041666666666666664,include,include,exclude
662985,15,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,3,6,6,6,5,3,5,3,6,5,3,4,2,4,1,3,4,2,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4,5,2.625,NA,NA,include,-0.03585617399064203,594.325,587.3625,194.178553512631,include,include,0,0.09166666666666666,include,include,include
659647,51,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,1,1,1,2,5,1,4,3,3,5,4,4,2,5,2,5,5,4,3,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.75,2.3333333333333335,3.75,NA,NA,include,-0.06096644295121484,790.475,772.1625,300.37015632769663,include,include,0,0.016666666666666666,include,include,include
669471,26,other/missing/error,4,4,6,6,4,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,3,4,4,3,5,3,include,include,NA,NA,NA,3.7777777777777777,3.6,include,-0.7191426089380248,1189.825,885.3375,423.4035033046423,include,include,0,0.05,include,include,include
201268,other/missing/error,other/missing/error,2,4,5,2,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,6,6,6,4,1,3,5,include,include,NA,NA,NA,4.222222222222222,4.7,include,-0.8930059042496734,1053.775,659.9125,441.05251502332845,include,include,0,0.025,include,include,include
196719,other/missing/error,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,1,1,6,5,4,1,6,3,6,6,6,6,3,6,6,1,5,6,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5.25,3.4444444444444446,3.5,NA,NA,include,0.1437617842219197,680.1,830.075,1043.2188276718186,include,include,0,0.025,include,include,include
194849,other/missing/error,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6,2,3,4,5,5,2,6,4,5,5,4,6,3,5,3,4,5,6,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.75,3.888888888888889,3.875,NA,NA,include,-0.07057048040271043,742.575,726.3875,229.38061222803125,include,include,0,0.03333333333333333,include,include,include
193446,other/missing/error,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,6,6,5,5,3,2,3,5,6,3,6,2,4,2,2,4,4,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.875,5.333333333333333,2.375,NA,NA,include,-0.47125103256126566,1185.05,903.7625,596.895243860141,include,include,0,0.125,include,include,include
193083,other/missing/error,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,6,2,5,5,5,3,4,3,4,4,3,3,3,3,1,2,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.375,4.222222222222222,1.875,NA,NA,include,-0.4038564340452829,709.15,631.3125,192.7355699656189,include,include,0,0.11666666666666667,include,include,include
186334,other/missing/error,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,3,4,5,4,2,4,4,2,4,3,4,2,4,4,3,3,3,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.375,3.6666666666666665,3.5,NA,NA,include,-0.24094479559876042,580.9,530.7625,208.08708432736893,include,include,0,0.058333333333333334,include,include,include
181481,other/missing/error,other/missing/error,4,4,5,5,5,3,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,3,3,4,4,4,3,include,include,NA,NA,NA,4.444444444444445,3.5,include,-0.4737166829890841,691.075,596.6125,199.4071633786577,include,include,0,0.05,include,include,include
180366,other/missing/error,other/missing/error,4,5,6,6,6,5,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,4,6,6,1,4,6,6,include,include,NA,NA,NA,5,4.4,include,-0.8555132951765747,1392.775,849.5375,634.9842872843699,include,include,0,0.041666666666666664,include,include,include
179098,other/missing/error,other/missing/error,3,4,7,5,2,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,6,3,6,7,5,6,7,5,exclude,include,NA,NA,NA,4.333333333333333,5,include,-0.021577490321570816,734.35,727.1125,335.41898951820207,include,include,0,0.03333333333333333,include,include,exclude
175558,other/missing/error,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,2,3,3,4,6,2,6,5,3,5,3,5,2,5,1,3,4,5,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.25,3.3333333333333335,3.25,NA,NA,include,-0.25868693117203456,983.625,866.4375,453.0089690617838,include,include,0,0.025,include,include,include
173471,other/missing/error,other/missing/error,5,4,3,5,4,4,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,6,5,6,5,5,5,include,include,NA,NA,NA,4.333333333333333,5,include,-0.06490554093072069,711.975,696.3875,240.15669196313866,include,include,0,0.058333333333333334,include,include,include
173044,other/missing/error,other/missing/error,6,6,2,5,6,2,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,6,6,6,6,6,include,include,NA,NA,NA,4.222222222222222,5.9,include,-0.270141734844213,819.725,681.4,512.0460193970774,include,include,0,0.10833333333333334,include,include,include
170731,other/missing/error,other/missing/error,2,6,5,5,5,3,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,6,6,5,6,5,include,include,NA,NA,NA,4.777777777777778,5.5,include,-0.14757660815485485,1038.675,958.9125,540.4819977723276,include,include,0,0.05,include,include,include
164811,other/missing/error,other/missing/error,2,4,4,4,5,6,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,6,5,5,4,4,6,include,include,NA,NA,NA,4.111111111111111,5.3,include,-0.3493339942069188,1082.425,813.475,769.8935816727143,include,include,0,0.15833333333333333,include,include,include
164203,other/missing/error,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,6,6,1,6,5,6,4,2,2,5,4,3,5,3,6,4,1,4,3,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.75,4.777777777777778,2.375,NA,NA,include,-0.08183536027665293,816.825,781.725,428.90994652361553,include,include,0,0.016666666666666666,include,include,include
163143,other/missing/error,other/missing/error,3,4,6,5,2,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,3,1,3,2,3,1,include,include,NA,NA,NA,4.333333333333333,2.3,include,-0.7987010551234225,755.725,612.9875,178.7120463712709,include,include,0,0.03333333333333333,include,include,include
162402,other/missing/error,other/missing/error,1,5,2,6,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,6,4,5,4,4,5,2,NA,include,exclude,NA,NA,NA,2.5555555555555554,4,include,-0.5459128851753557,2024.35,1258.9375,1402.0780985122517,include,include,0,0.06666666666666667,include,include,exclude
214776,48,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6,2,3,5,6,3,4,4,3,3,5,3,4,4,5,2,2,4,2,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.875,4.222222222222222,2.375,NA,NA,include,-0.6816798776575259,1492.5,1035.3875,670.5676887086463,include,include,0,0.008333333333333333,include,include,include
233700,36,other/missing/error,3,5,3,4,4,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,5,6,4,5,5,6,4,include,include,NA,NA,NA,3.4444444444444446,5.1,include,0.017512600253538728,1478.45,1544.675,3781.5629341860863,include,include,0,0.016666666666666666,include,include,include
246726,23,other/missing/error,5,5,6,6,6,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,4,4,5,5,3,6,3,include,include,NA,NA,NA,5.555555555555555,4.1,include,0.019797623454788728,657.075,662.2,258.8694553012293,include,include,0,0.1,include,include,include
298159,29,other/missing/error,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,3,4,4,4,5,3,4,2,4,6,3,5,6,6,2,3,1,1,1,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.5,4.333333333333333,2.5,NA,NA,include,-0.4998522705447529,1314.7,943.2,743.2195908505706,include,include,0,0.03333333333333333,include,include,include
343463,41,other/missing/error,3,5,5,4,5,3,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,5,5,3,5,3,5,5,include,include,NA,NA,NA,4.555555555555555,4.6,include,-4.07347514848299e-4,579.925,579.8375,214.80430544068324,include,include,0,0.19166666666666668,include,include,include
343750,27,other/missing/error,3,4,5,5,5,3,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,2,4,4,6,3,5,5,include,include,NA,NA,NA,4.333333333333333,4.4,include,-0.41546726684540813,780.025,669.35,266.38681030238945,include,include,0,0.008333333333333333,include,include,include
